Condition_rows,NumberLetter,corrAns,StimFile,ImgType,ArrowImg,False_StimFile,DurationTrial,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,Cued.thisRepN,Cued.thisTrialN,Cued.thisN,Cued.thisIndex,Uncued.thisRepN,Uncued.thisTrialN,Uncued.thisN,Uncued.thisIndex,text.started,text.stopped,key_resp_0.keys,key_resp_0.rt,key_resp_0.started,key_resp_0.stopped,polygon.started,polygon.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.started,key_resp_1.stopped,image.started,image.stopped,Arrow.started,Arrow.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0:4,None,2,cat.jpg,Animal,ArrowUp.png,None,None,0,4,4,0,,,,,0,3,3,2,,,,,,,90.50823360006325,None,,,,,,,,,2,0.07967530004680157,90.3949352002237,None,90.3949352002237,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
0:4,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
44:48,None,1,sofa.jpg,Furniture,ArrowLeft.png,None,None,0,5,5,11,0,0,0,1,,,,,,,,,,,92.91065690014511,None,2,0.34212899999693036,92.54444360011257,None,92.54444360011257,None,92.54444360011257,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
44:48,None,2,rocking_chair.jpg,Furniture,ArrowUp.png,None,None,0,5,5,11,0,1,1,0,,,,,,,,,,,94.04500860022381,None,2,0.09408960002474487,93.92669120011851,None,93.92669120011851,None,93.92669120011851,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
44:48,None,2,table.jpg,Furniture,ArrowUp.png,None,None,0,5,5,11,0,2,2,3,,,,,,,,,,,95.39311210019514,None,2,0.23040999984368682,95.1137090001721,None,95.1137090001721,None,95.1137090001721,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
44:48,None,3,stool.jpg,Furniture,ArrowRight.png,None,None,0,5,5,11,0,3,3,2,,,,,,,,,,,96.6167508000508,None,2,0.04570969985798001,96.47780019999482,None,96.47780019999482,None,96.47780019999482,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
44:48,None,1,sofa.jpg,Furniture,ArrowLeft.png,None,None,0,5,5,11,,,,,0,0,0,1,,,,,,,97.84721630020067,None,,,,,,,,,2,0.05302210012450814,97.71111160004511,None,97.71111160004511,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
44:48,None,2,rocking_chair.jpg,Furniture,ArrowUp.png,None,None,0,5,5,11,,,,,0,1,1,0,,,,,,,99.11367860017344,None,,,,,,,,,2,0.1703725999686867,98.84842440020293,None,98.84842440020293,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
44:48,None,2,table.jpg,Furniture,ArrowUp.png,None,None,0,5,5,11,,,,,0,2,2,3,,,,,,,100.34736650018021,None,,,,,,,,,2,0.18257599999196827,100.11569770006463,None,100.11569770006463,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
44:48,None,3,stool.jpg,Furniture,ArrowRight.png,None,None,0,5,5,11,,,,,0,3,3,2,,,,,,,101.8295511000324,None,,,,,,,,,2,0.3923619999550283,101.34948720014654,None,101.34948720014654,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
44:48,,,,,,,,0,5,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
12:16,None,3,lynx.jpg,Animal,ArrowRight.png,None,None,0,6,6,3,0,0,0,1,,,,,,,,,,,104.41586580011062,None,2,0.4186013999860734,103.97195610008202,None,103.97195610008202,None,103.97195610008202,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
12:16,None,2,platypus.jpg,Animal,ArrowUp.png,None,None,0,6,6,3,0,1,1,2,,,,,,,,,,,105.76651330012828,None,2,0.2528349000494927,105.47970890020952,None,105.47970890020952,None,105.47970890020952,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
12:16,None,1,rhino.jpg,Animal,ArrowLeft.png,None,None,0,6,6,3,0,2,2,3,,,,,,,,,,,107.1506010000594,None,2,0.35447630006819963,106.7825571000576,None,106.7825571000576,None,106.7825571000576,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
12:16,None,1,lioness.jpg,Animal,ArrowLeft.png,None,None,0,6,6,3,0,3,3,0,,,,,,,,,,,108.3837300001178,None,2,0.14248410006985068,108.15329500008374,None,108.15329500008374,None,108.15329500008374,None,,,,,,,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
12:16,None,2,platypus.jpg,Animal,ArrowUp.png,None,None,0,6,6,3,,,,,0,0,0,2,,,,,,,109.6501009000931,None,,,,,,,,,2,0.2138933001551777,109.40157640003599,None,109.40157640003599,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
12:16,None,1,rhino.jpg,Animal,ArrowLeft.png,None,None,0,6,6,3,,,,,0,1,1,3,,,,,,,111.0358119001612,None,,,,,,,,,2,0.3103893999941647,110.65444579999894,None,110.65444579999894,None,,001,2021_Nov_10_1447,Gallery_fMRI,2021.2.3,None,
